fpr,tpr,threshold
0.017608359133126934,0.09733124018838304,0.64904326
0.017608359133126934,0.09754055468341183,0.64898443
0.01765673374613003,0.09754055468341183,0.64883304
0.01765673374613003,0.09774986917844061,0.64877987
0.017705108359133127,0.09774986917844061,0.6486679
0.017705108359133127,0.09785452642595499,0.64855677
0.01780185758513932,0.09785452642595499,0.64843804
0.01780185758513932,0.09806384092098377,0.64840764
0.017946981424148606,0.09806384092098377,0.64825326
0.017946981424148606,0.09827315541601256,0.6481388
0.017995356037151702,0.09827315541601256,0.6480982
0.017995356037151702,0.09837781266352695,0.64800966
0.018092105263157895,0.09837781266352695,0.64793056
0.018092105263157895,0.09848246991104134,0.64764035
0.018092105263157895,0.09911041339612768,0.64753795
0.018092105263157895,0.09921507064364207,0.6474545
0.018188854489164085,0.09921507064364207,0.6474223
0.018188854489164085,0.09942438513867086,0.6473991
0.01823722910216718,0.09942438513867086,0.6473092
0.01823722910216718,0.09963369963369964,0.64721966
0.018285603715170278,0.09963369963369964,0.64718235
0.018285603715170278,0.09984301412872841,0.6471813
0.01838235294117647,0.09984301412872841,0.6470717
0.01838235294117647,0.10047095761381476,0.64691395
0.01838235294117647,0.10068027210884353,0.6468333
0.018575851393188854,0.10068027210884353,0.6460169
0.018575851393188854,0.10099424385138671,0.64594686
0.01886609907120743,0.10099424385138671,0.64554685
0.01886609907120743,0.10141287284144428,0.64528465
0.018914473684210526,0.10141287284144428,0.6451746
0.018914473684210526,0.10162218733647305,0.6450446
0.018962848297213623,0.10162218733647305,0.6450175
0.018962848297213623,0.10172684458398744,0.644966
0.018962848297213623,0.10193615907901622,0.64474565
0.01901122291021672,0.10193615907901622,0.6446146
0.01901122291021672,0.10204081632653061,0.6445252
0.019204721362229102,0.10204081632653061,0.6441841
